run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.infer_time_total,metrics.time_per_sample,metrics.train_energy_per_epoch,metrics.energy_per_sample,metrics.weighted_f1,metrics.macro_f1,metrics.train_time_total,metrics.infer_energy_total,metrics.precision,metrics.bal_acc,metrics.accuracy,metrics.train_time_per_epoch,metrics.loss,metrics.parameters,metrics.train_energy_total,metrics.file_size,metrics.micro_f1,params.num_estimators,params.max_num_channels,params.model,params.measure_power_secs,params.use_pretrained,params.discard_model,params.num_kernels_per_group,params.kernel_length,params.dataset,params.prune_rate,params.software,params.length,params.n_epochs,params.datadir,params.criterion,params.n_labels,params.gpu,params.batch_size,params.output_dir,params.num_groups,params.dropout,params.seed,params.classifier,params.lr,params.n_samples,params.fold,params.n_channels,params.architecture,params.n_train_samples,params.max_depth,params.max_features,tags.mlflow.project.entryPoint,tags.mlflow.user,tags.mlflow.project.env,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.mlflow.source.name,tags.mlflow.source.git.repoURL,tags.mlflow.project.backend,tags.mlflow.runName
46beeb7385e44b3bad7a8e815f35d99b,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/46beeb7385e44b3bad7a8e815f35d99b/artifacts,2026-01-20 13:27:30.866000+00:00,2026-01-20 13:29:13.953000+00:00,0.1430271863937378,4.240355362992523e-05,187.5498072251868,0.006836525339279117,0.913304445396517,0.8312667255217452,90.93543039821088,23.05959996938846,0.9249446209984229,0.8548660908327521,0.907797213163356,0.9093543039821088,0.6351156690215382,27654.0,18754.98072251868,339893.0,0.907797213163356,200,8,SFCN,0.5,,False,8,9,WISDM,0,PyTorch 2.9.0+cu128,100,100,/data/d1/ts_archive/datasets,entropy,6,0,32,/data/d1/ts_archive/results/492412552823949607/46beeb7385e44b3bad7a8e815f35d99b/artifacts,64,0.01,1234,XRF,0.001,15786,2,3,NVIDIA GeForce RTX 4090,12413,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,abrasive-shark-982
1e5899c5362b4b1f9927c9440428c9da,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/1e5899c5362b4b1f9927c9440428c9da/artifacts,2026-01-20 13:25:44.394000+00:00,2026-01-20 13:27:20.038000+00:00,0.193827137351036,4.2571301856146716e-05,170.4648396925116,0.008689395869530337,0.8844532271103146,0.782254614550014,83.34051007591188,39.56281939397163,0.9051916222739251,0.8019719833358074,0.8813968811772458,0.8334051007591188,0.5681596964551883,27654.0,17046.48396925116,339893.0,0.8813968811772458,200,8,SFCN,0.5,,False,8,9,WISDM,0,PyTorch 2.9.0+cu128,100,100,/data/d1/ts_archive/datasets,entropy,6,0,32,/data/d1/ts_archive/results/492412552823949607/1e5899c5362b4b1f9927c9440428c9da/artifacts,64,0.01,1234,XRF,0.001,15904,1,3,NVIDIA GeForce RTX 4090,11351,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,powerful-sow-533
bde57e6f58374fa3aeb9efacf2689039,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/bde57e6f58374fa3aeb9efacf2689039/artifacts,2026-01-20 13:23:25.823000+00:00,2026-01-20 13:24:57.661000+00:00,0.1988112106919288,3.8402783598981806e-05,164.0091845377548,0.00805036950549669,0.8467060989627567,0.5538453325412068,79.55518871545792,41.67676292995636,0.8423637260358225,0.5422590986329057,0.8584122078423797,0.7955518871545791,3.165709958542538,27654.0,16400.91845377548,339893.0,0.8584122078423797,200,8,SFCN,0.5,,False,8,9,WISDM,0,PyTorch 2.9.0+cu128,100,100,/data/d1/ts_archive/datasets,entropy,6,0,32,/data/d1/ts_archive/results/492412552823949607/bde57e6f58374fa3aeb9efacf2689039/artifacts,64,0.01,1234,XRF,0.001,15967,0,3,NVIDIA GeForce RTX 4090,10790,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,upset-duck-293
105e49a7787740e9adcd1796d6ecc9b2,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/105e49a7787740e9adcd1796d6ecc9b2/artifacts,2026-01-20 11:59:27.051000+00:00,,,,,,,,,,,,,,,,,,,200,8,InceptionTime,0.5,,False,8,9,S2Agri-10pc-34,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/105e49a7787740e9adcd1796d6ecc9b2/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,legendary-lynx-669
3da4d839e3c64c088ad8fd653e2b7a52,492412552823949607,FAILED,/data/d1/ts_archive/results/492412552823949607/3da4d839e3c64c088ad8fd653e2b7a52/artifacts,2026-01-20 08:06:44.533000+00:00,2026-01-20 11:59:24.543000+00:00,,,,,,,,,,,,,,,,,,200,8,FCN,0.5,,False,8,9,S2Agri-10pc-34,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/3da4d839e3c64c088ad8fd653e2b7a52/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,righteous-quail-579
dbaa553a4e6148edbacf8be5e2540d86,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/dbaa553a4e6148edbacf8be5e2540d86/artifacts,2026-01-20 04:06:44.503000+00:00,,,,,,,,,,,,,,,,,,,200,8,FCN,0.5,,False,8,9,S2Agri-10pc-34,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/dbaa553a4e6148edbacf8be5e2540d86/artifacts,64,0.01,1234,XRF,0.001,5380579,1,10,NVIDIA GeForce RTX 4090,4232710,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,resilient-snake-960
8cd681ebd4a54465a898d1aed02ad391,492412552823949607,FAILED,/data/d1/ts_archive/results/492412552823949607/8cd681ebd4a54465a898d1aed02ad391/artifacts,2026-01-20 00:23:48.930000+00:00,2026-01-20 04:06:42.733000+00:00,,,,,,,,,,,,,,,,,,200,8,FCN,0.5,,False,8,9,S2Agri-10pc-34,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/8cd681ebd4a54465a898d1aed02ad391/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,gaudy-pig-266
36de2a7d70174e21803dad1c2ddb8c72,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/36de2a7d70174e21803dad1c2ddb8c72/artifacts,2026-01-19 20:23:48.191000+00:00,,,,,,,,,,,,,,,,,,,200,8,ConvTran,0.5,,False,8,9,S2Agri-10pc-34,0,PyTorch 2.9.0+cu128,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/36de2a7d70174e21803dad1c2ddb8c72/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,nosy-mole-87
173fa10a25584407bfc56f1a4923cb7f,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/173fa10a25584407bfc56f1a4923cb7f/artifacts,2026-01-19 16:23:48.221000+00:00,,,,,,,,,,,,,,,,,,,200,8,ConvTran,0.5,,False,8,9,S2Agri-10pc-34,0,PyTorch 2.9.0+cu128,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/173fa10a25584407bfc56f1a4923cb7f/artifacts,64,0.01,1234,XRF,0.001,5380579,1,10,NVIDIA GeForce RTX 4090,4232710,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,victorious-robin-799
f3a1de8a32ef4b1280b796c931c768a3,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/f3a1de8a32ef4b1280b796c931c768a3/artifacts,2026-01-19 12:23:47.296000+00:00,,,,,,,,,,,,,,,,,,,200,8,ConvTran,0.5,,False,8,9,S2Agri-10pc-34,0,PyTorch 2.9.0+cu128,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/f3a1de8a32ef4b1280b796c931c768a3/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,clean-ape-314
09ccf5269c1948aebbca73843b762af3,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/09ccf5269c1948aebbca73843b762af3/artifacts,2026-01-19 08:50:18.804000+00:00,2026-01-19 12:23:44.745000+00:00,16.775287536904216,1.4509235185614884e-05,16939.57252624498,0.0018769264293843867,0.44660462657764144,0.03430957782107793,12775.578782455996,2170.06479912564,0.6064684069986376,0.042280162685983426,0.5943278728225709,127.75578782455996,1.3876283918572532,37853.0,1693957.252624498,462197.0,0.5943278728225709,200,8,SFCN,0.5,,False,8,9,S2Agri-10pc-34,0,PyTorch 2.9.0+cu128,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/09ccf5269c1948aebbca73843b762af3/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,incongruous-ray-666
a362899487ed43ebae85b285da0882f0,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/a362899487ed43ebae85b285da0882f0/artifacts,2026-01-19 05:14:04.145000+00:00,2026-01-19 08:50:17.089000+00:00,16.68326710909605,1.4534121148925574e-05,17086.645872294255,0.0018898137096949215,0.4484842056562025,0.03582978585029716,12942.842660820112,2169.2585731338,0.6613023848674882,0.04304575168211567,0.5943822857834823,129.4284266082011,1.4221481467476134,37853.0,1708664.5872294256,462197.0,0.5943822857834823,200,8,SFCN,0.5,,False,8,9,S2Agri-10pc-34,0,PyTorch 2.9.0+cu128,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/a362899487ed43ebae85b285da0882f0/artifacts,64,0.01,1234,XRF,0.001,5380579,1,10,NVIDIA GeForce RTX 4090,4232710,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,gentle-kit-169
395ec560565b4cf89b4e5b1cf4eab502,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/395ec560565b4cf89b4e5b1cf4eab502/artifacts,2026-01-19 01:44:35.070000+00:00,2026-01-19 05:14:02.417000+00:00,16.666569218039513,1.4017028449440854e-05,16566.690549899802,0.0018206759550783793,0.46779300213485797,0.02995843265874328,12535.23107353598,2164.82558613516,0.5835461138086233,0.0363477262157361,0.6107972680091134,125.35231073535981,1.3119104845573886,37853.0,1656669.05498998,462197.0,0.6107972680091134,200,8,SFCN,0.5,,False,8,9,S2Agri-10pc-34,0,PyTorch 2.9.0+cu128,24,100,/data/d1/ts_archive/datasets,entropy,29,0,32,/data/d1/ts_archive/results/492412552823949607/395ec560565b4cf89b4e5b1cf4eab502/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,casual-shark-604
9a70a15afc444604af31dd97a5ae4c5e,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/9a70a15afc444604af31dd97a5ae4c5e/artifacts,2026-01-18 21:44:34.119000+00:00,,,,,,,,,,,,,,,,,,,200,8,ResNet,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/9a70a15afc444604af31dd97a5ae4c5e/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,sincere-gnat-782
5a02fa7c73ad495ea099f8591d339302,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/5a02fa7c73ad495ea099f8591d339302/artifacts,2026-01-18 17:44:34.067000+00:00,,,,,,,,,,,,,,,,,,,200,8,ResNet,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/5a02fa7c73ad495ea099f8591d339302/artifacts,64,0.01,1234,XRF,0.001,5380579,1,10,NVIDIA GeForce RTX 4090,4232710,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,nosy-newt-537
d5c3f527ca3442fd93a1cb66022e7828,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/d5c3f527ca3442fd93a1cb66022e7828/artifacts,2026-01-18 13:44:33.349000+00:00,,,,,,,,,,,,,,,,,,,200,8,ResNet,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/d5c3f527ca3442fd93a1cb66022e7828/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,polite-bee-146
4b22eec457384859a6cf551b0b946a8a,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/4b22eec457384859a6cf551b0b946a8a/artifacts,2026-01-18 11:29:20.011000+00:00,2026-01-18 13:44:30.613000+00:00,24.984642019495368,2.1609647303616537e-05,10562.152841617244,0.002817399643296338,0.4404724905552586,0.04958954002951219,8065.884439541027,3257.42111958636,0.5921577954989707,0.06666666666666667,0.5921577954989707,80.65884439541027,,630017.0,1056215.2841617244,2498052.0,0.5921577954989707,200,8,MLP,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/4b22eec457384859a6cf551b0b946a8a/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,bouncy-sloth-315
c6757218633f4ff4aa6a47d8e8e24adf,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/c6757218633f4ff4aa6a47d8e8e24adf/artifacts,2026-01-18 09:17:38.904000+00:00,2026-01-18 11:29:18.240000+00:00,24.225472619757056,2.1104736359076738e-05,10500.829724256955,0.002963852466960115,0.43840441932430996,0.04949956005982237,7855.183641498908,3402.11436739704,0.5904489101108228,0.06666666666666667,0.5904489101108228,78.55183641498908,,630017.0,1050082.9724256955,2498600.0,0.5904489101108228,200,8,MLP,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/c6757218633f4ff4aa6a47d8e8e24adf/artifacts,64,0.01,1234,XRF,0.001,5380579,1,10,NVIDIA GeForce RTX 4090,4232710,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,whimsical-grub-326
5e66ae3b65534e6899fade1529dc536e,492412552823949607,FINISHED,/data/d1/ts_archive/results/492412552823949607/5e66ae3b65534e6899fade1529dc536e/artifacts,2026-01-18 07:09:28.574000+00:00,2026-01-18 09:17:37.189000+00:00,25.386236511170864,2.135050079869848e-05,10339.318371333538,0.0028631951708114984,0.4611742864396579,0.04453508896229527,7642.566336542368,3404.4049115838,0.6091353993993388,0.058823529411764705,0.6091353993993388,76.42566336542367,,630017.0,1033931.8371333539,2496426.0,0.6091353993993388,200,8,MLP,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/5e66ae3b65534e6899fade1529dc536e/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,stately-ray-64
c386733cae634218aa1be20a76ab06a6,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/c386733cae634218aa1be20a76ab06a6/artifacts,2026-01-18 03:09:27.354000+00:00,,,,,,,,,,,,,,,,,,,200,8,MCDCNN,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/c386733cae634218aa1be20a76ab06a6/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,classy-mole-698
3f74e8b7b6b74238b831742316269da6,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/3f74e8b7b6b74238b831742316269da6/artifacts,2026-01-17 23:09:27.439000+00:00,,,,,,,,,,,,,,,,,,,200,8,MCDCNN,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/3f74e8b7b6b74238b831742316269da6/artifacts,64,0.01,1234,XRF,0.001,5380579,1,10,NVIDIA GeForce RTX 4090,4232710,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,judicious-hound-801
cf85d0caa1a9407fa50cd39c6debcbd8,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/cf85d0caa1a9407fa50cd39c6debcbd8/artifacts,2026-01-17 19:09:26.828000+00:00,,,,,,,,,,,,,,,,,,,200,8,MCDCNN,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/cf85d0caa1a9407fa50cd39c6debcbd8/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,beautiful-vole-187
0c238c46eb39484683d48ee0b4d2c357,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/0c238c46eb39484683d48ee0b4d2c357/artifacts,2026-01-17 15:09:25.750000+00:00,,,,,,,,,,,,,,,,,,,200,8,LSTMFCN,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/0c238c46eb39484683d48ee0b4d2c357/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,bedecked-asp-307
9e1ba150fc064d808b76dfd76a8bc6af,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/9e1ba150fc064d808b76dfd76a8bc6af/artifacts,2026-01-17 11:09:25.981000+00:00,,,,,,,,,,,,,,,,,,,200,8,LSTMFCN,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/9e1ba150fc064d808b76dfd76a8bc6af/artifacts,64,0.01,1234,XRF,0.001,5380579,1,10,NVIDIA GeForce RTX 4090,4232710,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,masked-mule-776
e8487650a9524733acee7d9fa9f2c43c,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/e8487650a9524733acee7d9fa9f2c43c/artifacts,2026-01-17 07:09:25.035000+00:00,,,,,,,,,,,,,,,,,,,200,8,LSTMFCN,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/e8487650a9524733acee7d9fa9f2c43c/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,wistful-shrew-875
345a301e05d8485e8dcd0826f5fa3ab5,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/345a301e05d8485e8dcd0826f5fa3ab5/artifacts,2026-01-17 03:09:24.236000+00:00,,,,,,,,,,,,,,,,,,,200,8,InceptionTime,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/345a301e05d8485e8dcd0826f5fa3ab5/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,puzzled-mouse-22
bbce0edb30734943a3d4d5da74bd8ff4,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/bbce0edb30734943a3d4d5da74bd8ff4/artifacts,2026-01-16 23:09:24.304000+00:00,,,,,,,,,,,,,,,,,,,200,8,InceptionTime,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/bbce0edb30734943a3d4d5da74bd8ff4/artifacts,64,0.01,1234,XRF,0.001,5380579,1,10,NVIDIA GeForce RTX 4090,4232710,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,awesome-colt-992
8eb0ca1bc4324356baa530c3e8864df1,492412552823949607,RUNNING,/data/d1/ts_archive/results/492412552823949607/8eb0ca1bc4324356baa530c3e8864df1/artifacts,2026-01-16 19:09:23.356000+00:00,,,,,,,,,,,,,,,,,,,200,8,InceptionTime,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/8eb0ca1bc4324356baa530c3e8864df1/artifacts,64,0.01,1234,XRF,0.001,5384695,0,10,NVIDIA GeForce RTX 4090,4195672,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,caring-skink-55
ca87acc9d98040f69a8cf77f50b647a1,492412552823949607,FAILED,/data/d1/ts_archive/results/492412552823949607/ca87acc9d98040f69a8cf77f50b647a1/artifacts,2026-01-16 15:24:11.238000+00:00,2026-01-16 19:09:20.739000+00:00,,,,,,,,,,,,,,,,,,200,8,FCN,0.5,,False,8,9,S2Agri-10pc-17,0,sktime 0.39.0,24,100,/data/d1/ts_archive/datasets,entropy,17,0,32,/data/d1/ts_archive/results/492412552823949607/ca87acc9d98040f69a8cf77f50b647a1/artifacts,64,0.01,1234,XRF,0.001,5381410,2,10,NVIDIA GeForce RTX 4090,4225230,20,0.1,main.py,ANON1,conda,PROJECT,2ba81db4ea05c65817b596ef2f113e084de3fbd8,file:///home/ANON1/repos/TS_Archive-1#ts_archive_experiments,https://github.com/ANON2/TS_Archive.git,local,unique-steed-436
